Clave,,,Descripción,,,,,Precio U.,Exis,Total 
7.80083E+11,,,OSELTAMIVIR (TAVIDEN-FLU) CAP 75 MG C/10,,,,,$108.05,0,$0.00
7.50644E+12,,,OSELTAMIVIR 75 MG C/10 CAPSULAS (CAMBER),,,,,$137.93,0,$0.00
1563,,,OSMOLARIDAD EN ORINA,,,,,$680.00,0,$0.00
1682,,,OSMOLARIDAD EN SUERO,,,,,$680.00,0,$0.00
232,,,OXALATOS EN ORINA DE 24 HRS,,,,,$510.00,0,$0.00
7.80083E+11,,,OXIMETAZOLINA ( COLLIFRIN ) ADULTO SOLUCIÓN 0.5%,,,,,$29.41,10,$294.10
7.80083E+11,,,OXIMETAZOLINA ( COLLIFRIN ) SOLUCIÓN INFANTIL 0.025%,,,,,$26.44,0,$0.00
7.50184E+12,,,OXIMETAZOLINA SOLUCION 0.025% (VIRINDREZ),,,,,$19.67,0,$0.00
7.50184E+12,,,OXIMETAZOLINA SPRAY NASAL VIRINDREZ 0.050% C/20ML,,,,,$29.94,0,$0.00
7.50226E+12,,,OXIMETRO INHALA CARE,,,,,$249.66,0,$0.00
7.50221E+12,,,OXOLAMINA ( OXOTUSIN )JARABE 1 GM C/118ML,,,,,$22.87,0,$0.00
7.502E+12,,,OXOLAMINA ( TUKSON ) 50 MG / 5 ML JARABE C/ 100 ML,,,,,$19.87,0,$0.00
7.50662E+12,,,OXOLAMINA JBE 118ML (OXOTUSIN),,,,,$22.87,0,$0.00
7.14707E+11,,,PALETA CON MIEL / NARANJA ( BRONCOLIN ) 10 C/1,,,,,$2.51,0,$0.00
7.50303E+12,,,PALETA DE CHILE,,,,,$6.00,0,$0.00
PALETAS CHUPA CHUPS,,,PALETAS CHUPA CHUPS,,,,,$69.00,0,$0.00
7.50221E+12,,,PALMIATO MULTIVITAMINICO A/D/E/C/B ( LAFHALIX ) SOLUCION INYECTABL ADULTO,,,,,$268.88,12,"$3,226.56"
7.502E+12,,,"PANCREATINA / BILIS DE BUEY / DIMETICONA ( ZIMETON ) TAB 130 MG, 50 MG,40MG  C/20",,,,,$48.64,0,$0.00
PANEL VIRAL 2,,,PANEL VIRAL 2 COVID/INFLUENZA DUAL AMUNET,,,,,$179.80,0,$0.00
PANEL VIRAL 3,,,PANEL VIRAL 3 COVID/INFLUENZA/VSR AMUNET,,,,,$281.42,0,$0.00
7.50135E+12,,,PANTOPRAZOL ( AMSA ) 20mg C/ 7 TABLETAS,,,,,$9.71,0,$0.00
7.50135E+12,,,PANTOPRAZOL ( POPRAM ) TAB 40MG C/14,,,,,$24.94,0,$0.00
7.50225E+12,,,PANTOPRAZOL (NOGASLAN),,,,,$32.98,0,$0.00
DMPAQ1,,,"PAQ 1 GLUCOSA, EGO",,,,,$80.00,0,$0.00
DMPAQ2,,,"PAQ 2 GLUCOSA, HEMOGLOBINA GLUCOSILADA, EGO",,,,,$215.00,0,$0.00
DMPAQ3,,,"PAQ 3 QS3, HEMOGLOBINA GLUCOSILADA, EGO, VALORACIÓN",,,,,$250.00,0,$0.00
DMPAQ4,,,"PAQ 4 QS7, HEMOGLOBINA GLUCOSILADA, EGO, VALORACIÓN",,,,,$300.00,0,$0.00
SINSIN78168,,,PAQ ABATELENGUAS,,,,,$6.01,0,$0.00
ETSPAQ1,,,PAQ1 V.D.R.L / ELISA,,,,,$142.24,0,$0.00
PQGASA10,,,PAQUETE C/10 GASAS ESTERIL,,,,,$8.20,0,$0.00
PQGASAS5,,,PAQUETE C/5 GASAS ESTERIL,,,,,$4.10,7,$28.70
7.50154E+12,,,PARACETAMOL  ( PORTEM ) TABLETAS 500MG,,,,,$3.99,0,$0.00
7.80083E+11,,,PARACETAMOL  ( TEMPIRE ) GOTAS 1ML/100mg,,,,,$15.29,10,$152.90
7.50108E+12,,,PARACETAMOL ( ACETIL ) TABLETA 500 MG C/10,,,,,$5.47,0,$0.00
7.503E+12,,,PARACETAMOL ( ALPHARMA) TAB 500MG C/10,,,,,$5.82,0,$0.00
7.50221E+12,,,PARACETAMOL ( AVIVIA ) TABLETA 750MG C/ 10,,,,,$9.54,0,$0.00
7.50201E+12,,,PARACETAMOL ( CORIVER ) TABLETA 500 MG,,,,,$10.00,0,$0.00
7.50201E+12,,,PARACETAMOL ( CORIVER 750 ) TABLETA 750 MG,,,,,$6.90,10,$69.00
7.50201E+12,,,PARACETAMOL ( FILANC ) JARABE 3.2G / 100ML,,,,,$28.79,0,$0.00
7.50149E+12,,,PARACETAMOL ( LUNAZOL ) SOLUCION INYECTABLE 1G/100 ML C/1,,,,,$66.29,0,$0.00
7.50154E+12,,,PARACETAMOL ( PORTEM ) TABLETA 750 MG,,,,,$8.42,0,$0.00
7.50602E+12,,,PARACETAMOL ( SERFLAX)  SOLUCION  INYECTABLE 1 GR,,,,,$89.89,0,$0.00
7.502E+12,,,PARACETAMOL ( SON'S PIRAL ) GOTAS,,,,,$8.00,0,$0.00
7.502E+12,,,PARACETAMOL ( SON'S PIRAL ) JARABE INFANTIL 3.2G/100ML,,,,,$24.12,0,$0.00
7.50105E+12,,,PARACETAMOL ( TASINEC ) INYECTABLE 1000 MG / 100 ML,,,,,$73.56,0,$0.00
7.503E+12,,,PARACETAMOL ( WAMINDEL ) GOTAS 100 MG / 1ML,,,,,$13.59,0,$0.00
7.502E+12,,,PARACETAMOL (ACETAFEN) TABLETA 500MG C/12,,,,,$16.58,0,$0.00
8.90773E+12,,,PARACETAMOL (ACETIF SI) SOLUCION INYECTABLE 100 MG/ 10 ML,,,,,$77.93,0,$0.00
7.50139E+12,,,PARACETAMOL (HORMONA LAB) TABLETAS 500 MG C/10,,,,,$6.49,0,$0.00
7.50221E+12,,,PARACETAMOL (LOEFFLER) SUPOSITORIO 300 MG,,,,,$7.10,0,$0.00
7.50221E+12,,,PARACETAMOL (PROSEDAL) JBE 32mg C/120ML,,,,,$14.91,0,$0.00
7.50157E+12,,,PARACETAMOL (QUITADOL)  TAB 750 C/10,,,,,$8.05,0,$0.00
7.50157E+12,,,PARACETAMOL (QUITADOL) TABLETAS 500 MG C/10,,,,,$4.25,0,$0.00
7.50602E+12,,,PARACETAMOL (SENSIFAZOL) SOLUCION INYECTABLE 100 MG / 100 ML,,,,,$66.67,0,$0.00
7.503E+12,,,PARACETAMOL (WAMINDEL) JARABE INFANTIL 3.2 GR / 100ML,,,,,$13.49,20,$269.80
7.50111E+12,,,PARACETAMOL / CAFEINA / CLORFENAMINA (MASFEROL) TAB,,,,,$17.00,0,$0.00
7.50201E+12,,,PARACETAMOL / CLORZOXAZONA ( MEDIGEN ) TABLETAS 300/250MG C/30,,,,,$63.56,10,$635.60
7.50201E+12,,,PARACETAMOL / GUAIFENESINA / FENILEFRINA / CLORFENAMINA ( CO- EXALIV) JARABE,,,,,$21.66,0,$0.00
7.50184E+12,,,PARACETAMOL / IBUPROFENO ( DUALGOS ) TABLETAS 325MG/200MG C/20,,,,,$29.55,30,$886.50
7.50301E+12,,,PARACETAMOL / LORATADINA / DEXTROMETORFANO (LADEXGEL) 300MG/2MG/10MG CAPSULAS C/12,,,,,$20.47,0,$0.00
7.50154E+12,,,"PARACETAMOL / NAPROXENO  ( BRUNADOL ) SUSPENSION  100 MG , 125 MG / 5 ML",,,,,$39.34,0,$0.00
7.50223E+12,,,PARACETAMOL / TRAMADOL ( ROMINSOL ) TABLETA 325 MG / 37.5 MG C/20,,,,,$29.15,0,$0.00
7.50221E+12,,,PARACETAMOL 300mg SUPOSITORIOS (PIREMOL),,,,,$15.11,0,$0.00
7.50111E+12,,,PARACETAMOL 500 MG (ANTIDOL) CAJA C/ 20 TABLETAS,,,,,$16.59,0,$0.00
7.50221E+12,,,PARACETAMOL 500MG PORTEM,,,,,$3.66,0,$0.00
1.97886E+11,,,PARACETAMOL SOL. 1000 MG/100 ML (ACETIF SI),,,,,$73.72,0,$0.00
235,,,"PARATOHORMONA TIROIDEA (PTH, PARATHORMONA)",,,,,$560.00,0,$0.00
6682252,,,Paratohormona tiroidea PTH,,,,,$970.00,0,$0.00
7.50136E+12,,,PASSIFLORA / IGNATIA / VALERIANA ( SIMPLEX ) C/ 30 TABLETAS,,,,,$77.89,7,$545.23
7.50136E+12,,,PASSIFLORA / IGNATIA / VALERIANA ( SIMPLEX ) C/ 60 TABLETAS,,,,,$126.63,0,$0.00
VPH14,,,PCR DETECCIÓN DE VPH 14 GENOTIPOS EN SUERO,,,,,"$2,210.00",0,$0.00
7.50103E+12,,,Pedialyte electrolitos orales 500 ml  (COCO),,,,,$14.73,0,$0.00
7.50103E+12,,,Pedialyte electrolitos orales 500 ml (CEREZA),,,,,$14.73,0,$0.00
7.50103E+12,,,Pedialyte electrolitos orales 500 ml (FRESA),,,,,$14.73,0,$0.00
7.50103E+12,,,Pedialyte electrolitos orales 500 ml (MANZANA),,,,,$14.73,0,$0.00
7.19886E+11,,,PELON CHUPELON,,,,,$3.00,0,$0.00
75081348,,,PELON CHUPELON,,,,,$3.00,0,$0.00
7.19886E+11,,,PELON PELONETA,,,,,$3.94,0,$0.00
7.50135E+12,,,PENTOXIFILINA ( AMSA ) TAB 400 MG C / 30,,,,,$52.79,0,$0.00
PEPC236,,,PEPTIDO C,,,,,$290.00,0,$0.00
bnp,,,PEPTIDO NATRIURETICO B (BNP),,,,,$770.00,0,$0.00
6682215,,,PERFIL ALERGICO,,,,,$280.00,0,$0.00
237,,,PERFIL BIOQUIMICO 12,,,,,$165.00,0,$0.00
238,,,PERFIL BIOQUIMICO 15,,,,,$210.00,0,$0.00
239,,,PERFIL BIOQUIMICO 17,,,,,$295.00,0,$0.00
240,,,PERFIL BIOQUIMICO 24,,,,,$435.00,0,$0.00
310,,,PERFIL BIOQUIMICO 30,,,,,$500.00,0,$0.00
PB37,,,PERFIL BIOQUIMICO 37,,,,,$775.00,0,$0.00
PB44,,,PERFIL BIOQUIMICO 44,,,,,$990.00,0,$0.00
6682216,,,PERFIL BIOQUIMICO I (15 DETERMINACIONES),,,,,$220.00,0,$0.00
85121800,,,PERFIL CARDIACO,,,,,$330.00,0,$0.00
6682221,,,PERFIL CLINICO,,,,,$185.00,0,$0.00
6682230,,,PERFIL DE LIPIDOS,,,,,$160.00,0,$0.00
6682232,,,PERFIL DIABETICO I,,,,,$550.00,0,$0.00
PERFETS,,,PERFIL ETS,,,,,"$1,115.00",0,$0.00
PFH,,,PERFIL HEPATICO I (PFH),,,,,$250.00,0,$0.00
6682236,,,PERFIL HEPATICO II,,,,,$140.00,0,$0.00
6682249,,,PERFIL HEPATICO III,,,,,$220.01,0,$0.00
99999,,,PERFIL HIERRO,,,,,$855.00,0,$0.00
246,,,PERFIL HORMONAL FEMENINO 3,,,,,$685.00,0,$0.00
247,,,PERFIL HORMONAL FEMENINO 4,,,,,$785.00,0,$0.00
248,,,PERFIL HORMONAL FEMENINO 5,,,,,$840.00,0,$0.00
249,,,PERFIL HORMONAL FEMENINO 6,,,,,$945.00,0,$0.00
59683,,,PERFIL HORMONAL MASCULINO,,,,,$785.00,0,$0.00
6682242,,,PERFIL PRENATAL I,,,,,$150.00,0,$0.00
6682243,,,PERFIL PRENATAL II,,,,,$250.00,0,$0.00
6682211,,,PERFIL PRENATAL III,,,,,$320.00,0,$0.00
6682335,,,PERFIL PREOPERATORIO II,,,,,$290.00,0,$0.00
6682245,,,PERFIL RENAL,,,,,$215.00,0,$0.00
6682246,,,PERFIL REUMATICO,,,,,$215.00,0,$0.00
6682240,,,PERFIL TESTICULAR,,,,,$650.00,0,$0.00
6682250,,,PERFIL TIROIDEO I (BASICO),,,,,$265.00,0,$0.00
6682251,,,PERFIL TIROIDEO II (COMPLETO),,,,,$300.00,0,$0.00
6682247,,,PERFIL TORCH (IgG),,,,,$700.00,0,$0.00
6682248,,,PERFIL TORCH IgM,,,,,$700.00,0,$0.00
PERFIL VIRAL DE ,,,PERFIL VIRAL DE HEPATITIS ABC,,,,,"$1,900.00",0,$0.00
HEPATITIS ABC,,,,,,,,,,
15896,,,"PERFIL VIRAL Hepatitis B, C, HIV",,,,,$985.00,0,$0.00
75017071,,,PHARMACET 500 MG C/10 TAB (PARACETAMOL),,,,,$4.43,0,$0.00
75038458,,,PICAFRESA,,,,,$0.54,0,$0.00
7.50109E+12,,,PICOSULFATO SODICO (ANARA) GOTAS 7.5 ML,,,,,$120.95,0,$0.00
IM09-97,,,PINZA ADSON C/DIENTES 12CM,,,,,$59.00,0,$0.00
4682,,,PINZA BOZEMAN RTA 25 CN HP,,,,,$267.33,0,$0.00
IM09-151,,,PINZA DOYEN LONGITIUDINAL 23,,,,,$308.00,0,$0.00
4268,,,PINZA FORESTER ANILLOS GRANDE CURVA 24 HP,,,,,$249.50,0,$0.00
IM09-61,,,PINZA FORESTER POR ESP CURV 24 CM,,,,,$233.50,0,$0.00
IM09-71,,,PINZA HALSTEAD MOSQUITO CURVA 12,,,,,$100.00,0,$0.00
IM09-72,,,PINZA HALSTEAD MOSQUITO RECTA 12,,,,,$100.00,0,$0.00
4028,,,PINZA HARTMAN ALLIGATOR 20 CM ECO,,,,,$499.01,0,$0.00
628,,,PINZA POSSI 25 CM ECO,,,,,$213.86,0,$0.00
7.50222E+12,,,PIPERIDOLATO ( ULTRA ) COMPRIMIDO 100 MG C 30 COMPRIMIDOS,,,,,$182.42,0,$0.00
7.80083E+11,,,PLANTAGO PSYLLIUM (FIBROMUCIL) 250 G,,,,,$82.35,0,$0.00
7.80083E+11,,,PLANTAGO PSYLLIUM (FIBROMUCIL) 250G FRESA,,,,,$94.66,5,$473.30
7.50108E+12,,,PLANTAGO PSYLLIUM (NOVAGON) 49.70 G PLVO C/400G,,,,,$95.15,0,$0.00
7.50108E+12,,,PLANTAGO PSYLLIUM SABOR NARANJA PIÑA (NOVAGON) 49.70G POLVO C/400G,,,,,$93.24,0,$0.00
254,,,PLOMO EN PLASMA,,,,,$650.00,0,$0.00
7.503E+12,,,POLIETILENGLICOL ( KOILOSELL )  POLVO 105GR  SOBRES CON 109.6 G C/4,,,,,$181.02,0,$0.00
7.503E+12,,,POLIVITAMINA / MINERAL (POLYBION) TABLETAS C/20,,,,,$19.66,0,$0.00
IM13-06,,,PORTA AGUJAS MAYO HEGAR 14CM H.P.,,,,,$117.00,0,$0.00
L256,,,POTASIO,,,,,$55.00,0,$0.00
257,,,POTASIO URINARIO,,,,,$90.00,0,$0.00
7.50149E+12,,,PRAVASTATINA ( GLICOSAR ) TABLETAS  10 MG,,,,,$9.44,0,$0.00
7.50108E+12,,,PRAVASTATINA ( NOVINA )  TABLETAS 10 MG,,,,,$17.42,0,$0.00
7.50201E+12,,,PRAVASTATINA (PRASIVER) TABLETA 10 MG C/15 TAB,,,,,$15.50,0,$0.00
7.50201E+12,,,PRAVASTATINA (PRASIVER) TABLETAS 10MG C/30,,,,,$18.10,0,$0.00
7.50135E+12,,,PRAVASTATINA 10 MG,,,,,$14.15,0,$0.00
18092023,,,PREALBUMINA,,,,,$590.00,0,$0.00
7.50201E+12,,,PREDNISOLONA ( NISOLVER ) SOLUCION 1MG/ML C/100ML,,,,,$68.96,0,$0.00
7.50223E+12,,,PREDNISONA ( DONSICOL ) TABLETAS 50 MG,,,,,$45.42,0,$0.00
7.80083E+11,,,PREDNISONA ( NOSIPREN )TABLETA 5MG C/30,,,,,$20.22,0,$0.00
7.05022E+13,,,PREDNISONA (DONSICOL) TAB 50 MG,,,,,$28.24,0,$0.00
7.50223E+12,,,PREDNISONA (DONSICOL) TABLETAS 5.0 MG C/20,,,,,$13.93,0,$0.00
7.50154E+12,,,PREDNISONA (NORAPRED) 50 MG CAJA C/20 TAB,,,,,$41.85,0,$0.00
7.80083E+11,,,PREDNISONA (NOSIPREN)  TABLETAS 20.0 MG C/30,,,,,$24.14,0,$0.00
7.50223E+12,,,PREDNISONA 30 TAB. 20MG (DONSICOL),,,,,$37.29,0,$0.00
7.50134E+12,,,PREDNISONA 5MG C/20 TAB (AVIVIA),,,,,$13.86,0,$0.00
7.50135E+12,,,PREGABALINA ( AMSA ) CAPSULA 75 C/14,,,,,$22.87,0,$0.00
7.50222E+12,,,PREGABALINA ( AVIVIA ) CAPSULAS 75 MG C/14,,,,,$31.03,0,$0.00
7.50201E+12,,,PREGABALINA ( BIPALVER ) TAB 75 MG C/14,,,,,$40.23,0,$0.00
7.50222E+12,,,PREGABALINA ( ULTRA ) CAPSULAS 75 MG C/28,,,,,$60.67,0,$0.00
7.50222E+12,,,PREGABALINA ( ULTRA)  CAPSULAS 150 MG C/28,,,,,$92.58,0,$0.00
7.50135E+12,,,PREGABALINA (AMSA) 75 MG C/ 28,,,,,$34.60,0,$0.00
7.50223E+12,,,PREGABALINA (RAMSUN) TAB 75MG C/28,,,,,$32.29,0,$0.00
7.50222E+12,,,PREGABALINA (ULTRA) CAPSULA 75 MG C/14,,,,,$21.76,0,$0.00
7.50222E+12,,,PREGABALINA (ULTRA) CAPSULAS 150 MG C/ 14,,,,,$37.93,0,$0.00
7.5011E+12,,,PREGABALINA / TRAMADOL ( LOBUXAL ) TABLETA 75MG/50MG C/20,,,,,$482.36,0,$0.00
6682258,,,PRENUPCIALES (1 PERSONA),,,,,$100.00,0,$0.00
6682259,,,PRENUPCIALES (PAREJA),,,,,$90.00,0,$0.00
7.50201E+12,,,PRESERVATIVO MAXIMUM SENS CART C/3,,,,,$10.53,89,$937.17
PRESERVATIVOS,,,PRESERVATIVOS,,,,,$2.00,0,$0.00
7.50221E+12,,,PRESERVATIVOS GINECOLOGIA,,,,,$287.36,0,$0.00
7.50226E+12,,,PROBIOTICOS / INULINA (LACTIV) C/6 SOBRES,,,,,$45.18,10,$451.80
7.50226E+12,,,PROBIÓTICOS / PROTEINA DE SOYA ( LACTIV KIDS ) SOBRES  C/6  5G,,,,,$37.48,30,"$1,124.40"
SERVICIO 23,,,PROCEDIMIENTO  100,,,,,$83.00,0,$0.00
SERVICIO 32,,,PROCEDIMIENTO 1000,,,,,$830.00,0,$0.00
SERVICIO 33,,,PROCEDIMIENTO 1100,,,,,$913.00,0,$0.00
SERVICIO 34,,,PROCEDIMIENTO 1200,,,,,$996.00,0,$0.00
SERVICIO 35,,,PROCEDIMIENTO 1300,,,,,"$1,079.00",0,$0.00
SERVICIO 36,,,PROCEDIMIENTO 1400,,,,,"$1,162.00",0,$0.00
SERVICIO 37,,,PROCEDIMIENTO 1500,,,,,"$1,245.00",0,$0.00
SERVICIO 38,,,PROCEDIMIENTO 1600,,,,,"$1,328.00",0,$0.00
SERVICIO 39,,,PROCEDIMIENTO 1700,,,,,"$1,411.00",0,$0.00
SERVICIO 40,,,PROCEDIMIENTO 1800,,,,,"$1,494.00",0,$0.00
SERVICIO 41,,,PROCEDIMIENTO 1900,,,,,"$1,577.00",0,$0.00
SERVICIO 24,,,PROCEDIMIENTO 200,,,,,$166.00,0,$0.00
SERVICIO 42,,,PROCEDIMIENTO 2000,,,,,"$1,660.00",0,$0.00
SERVICIO 70,,,PROCEDIMIENTO 2500,,,,,"$2,375.00",0,$0.00
SERVICIO 43,,,PROCEDIMIENTO 2800,,,,,"$2,000.00",0,$0.00
SERVICIO 25,,,PROCEDIMIENTO 300,,,,,$249.00,0,$0.00
SERVICIO 26,,,PROCEDIMIENTO 400,,,,,$332.00,0,$0.00
SERVICIO 27,,,PROCEDIMIENTO 500,,,,,$415.00,0,$0.00
SERVICIO 28,,,PROCEDIMIENTO 600,,,,,$498.00,0,$0.00
SERVICIO 29,,,PROCEDIMIENTO 700,,,,,$581.00,0,$0.00
SERVICIO 30,,,PROCEDIMIENTO 800,,,,,$664.00,0,$0.00
SERVICIO 31,,,PROCEDIMIENTO 900,,,,,$747.00,0,$0.00
6682260,,,PROGESTERONA,,,,,$150.00,0,$0.00
7.502E+12,,,PROGESTERONA ( GESTAGENO ) 200MG C/15,,,,,$177.50,0,$0.00
7.50222E+12,,,PROGESTERONA ( ULTRA ) GEL 1.0G/100G C/1 TUBO,,,,,$186.24,1,$186.24
6682261,,,PROLACTINA,,,,,$160.00,0,$0.00
1001,,,PROTECTOR SOLAR,,,,,$0.00,0,$0.00
5001,,,PROTECTOR SOLAR,,,,,$0.00,0,$0.00
501,,,PROTECTOR SOLAR,,,,,$0.00,0,$0.00
7.50126E+12,,,PROTECTOR SOLAR,,,,,$62.59,0,$0.00
888,,,PROTECTOR SOLAR,,,,,$0.00,0,$0.00
4.0058E+12,,,PROTECTOR SOLAR (NIVEA),,,,,$138.76,0,$0.00
7.50221E+12,,,PROTECTOR SOLAR CON REPELENTE DE MOSQUITOS ( SOLQUIETO) CREMA 125ML C/1,,,,,$82.49,0,$0.00
6682262,,,PROTEINA C REACTIVA,,,,,$85.00,0,$0.00
6682266,,,PROTEINAS TOTALES (ORINA 24 HORAS),,,,,$60.00,0,$0.00
6682051,,,PROTEINAS TOTALES SERICAS,,,,,$45.00,0,$0.00
6682269,,,PRUEBA DE EMBARAZO EN ORINA,,,,,$50.00,0,$0.00
6682270,,,PRUEBA DE EMBARAZO EN SUERO,,,,,$4.18,450,"$1,881.00"
458296,,,PRUEBA INMUNOLOGICA FECAL,,,,,$0.00,0,$0.00
CERTUM,,,PRUEBA RAPIDA DE DENGUE (CERTUM),,,,,$90.16,0,$0.00
SARS-COV2 AMUNET,,,PRUEBA SARS-COV2 AMUNET,,,,,$76.56,180,"$13,780.80"
7.25226E+11,,,PULPARINDO TAMARINDO,,,,,$6.00,0,$0.00
7.50401E+12,,,PUNTILLAS NASALES,,,,,$16.48,0,$0.00
6682852,,,QUIMICA SANGUINEA 3 ELEMENTOS (QS 3),,,,,$75.00,0,$0.00
6682273,,,QUIMICA SANGUINEA 5 ELEMENTOS (QS5),,,,,$95.00,0,$0.00
6682274,,,QUIMICA SANGUINEA 6 ELEMENTOS (QS6),,,,,$115.00,0,$0.00
6682275,,,QUIMICA SANGUINEA 7 ELEMENTOS (QS7),,,,,$125.00,0,$0.00
7.50223E+12,,,QUINFAMIDA ( DOMITRIM ) TABS 300MG C/1,,,,,$18.30,0,$0.00
7.50201E+12,,,QUINFAMIDA - ALBENDAZOL ( FARMIVER ) TABLETA 150 MG / 200 MG,,,,,$20.41,8,$163.28
7.50201E+12,,,QUINFAMIDA / ALBENDAZIL ( FARMIVER )  SUSPENCION INFANTIL 10 MG/400 MG,,,,,$24.27,0,$0.00
7.50201E+12,,,QUINFAMIDA / ALBENDAZOL 100 MG/200MG SUSP PEDIÁTRICA,,,,,$22.98,20,$459.60
7.50221E+12,,,"QUINFAMIDA, ALBENDAZOL 2 TAB. 150MG/200MG (LO-BRUQUIN)",,,,,$16.91,0,$0.00
7.50301E+12,,,RACECADOTRILO (HIDRASEC) CAP 100 MG C/9,,,,,$284.01,0,$0.00
7.50301E+12,,,RACECADOTRILO (HIDRASEC) GRANDULADO 30 MG,,,,,$227.00,0,$0.00
7.50301E+12,,,RACECADOTRILO (HIDRASEC) SOBRES 10 MG C/18,,,,,$208.23,0,$0.00
7.50201E+12,,,RACECADOTRILO (MAVER) GANULADO 10 MG/ 18 SOBRES,,,,,$37.93,0,$0.00
7.50201E+12,,,RACECADOTRILO (MAVER) GRANULADO 30 MG C/ 18 SOBRES,,,,,$51.40,8,$411.20
SINSIN37490,,,RAYOS TORAX OSEO 1 POSICION,,,,,$285.00,0,$0.00
SINSIN43396,,,RAYOS X ABDOMEN 1 POSICION,,,,,$285.00,0,$0.00
SINSIN41284,,,RAYOS X ABDOMEN 2 POSICIONES,,,,,$522.00,0,$0.00
SINSIN36875,,,RAYOS X ANTEBRAZO 1 POSICION,,,,,$285.00,0,$0.00
SINSIN62467,,,RAYOS X ANTEBRAZO 2 POSICIONES,,,,,$522.00,0,$0.00
SINSIN70703,,,RAYOS X ATM ( ARTICULACION TEMPORO-MANDIBULAR),,,,,$712.50,0,$0.00
SINSIN39716,,,RAYOS X BRAZO HUMERO 1 POSICION,,,,,$285.00,0,$0.00
SINSIN11338,,,RAYOS X BRAZO HUMERO 2 POSICIONES,,,,,$522.00,0,$0.00
SINSIN74861,,,RAYOS X CADERA 1 POSICION,,,,,$285.00,0,$0.00
SINSIN35731,,,RAYOS X CADERA 2 POSICIONES,,,,,$522.00,0,$0.00
SERSAN92901,,,RAYOS X CALCANEO Y TALON 1 POSICION,,,,,$285.00,0,$0.00
SINSIN91089,,,RAYOS X CALCANEO Y TALON 2 POSICIONES,,,,,$522.00,0,$0.00
SINSIN61988,,,RAYOS X CERVICAL 1 POSICION,,,,,$285.00,0,$0.00
SINSIN16707,,,RAYOS X CERVICAL 2 POSICIONES,,,,,$522.00,0,$0.00
SINSIN70781,,,RAYOS X CERVICAL 4 POSICIONES,,,,,$855.00,0,$0.00
SINSIN54219,,,RAYOS X CLAVICULA AP Y OBLICUA (2 POSICIONES),,,,,$522.00,0,$0.00
SINSIN94958,,,RAYOS X CODO 1 POSICION,,,,,$285.00,0,$0.00
SINSIN94959,,,RAYOS X CODO 2 POSICIONES,,,,,$522.00,0,$0.00
SINSIN38495,,,RAYOS X COXIS 1 POSICION,,,,,$285.00,0,$0.00
SINSIN77209,,,RAYOS X COXIS 2 POSICIONES,,,,,$522.00,0,$0.00
SINSIN83399,,,RAYOS X CRANEO 1 POSICION,,,,,$285.00,0,$0.00
SINSIN31174,,,RAYOS X CRANEO 2 POSICIONES,,,,,$522.00,0,$0.00
SINSIN81248,,,RAYOS X DORSAL 1 POSICION,,,,,$285.00,0,$0.00
SINSIN47293,,,RAYOS X DORSAL 2 POSICIONES,,,,,$522.00,0,$0.00
SERVICIO 67,,,RAYOS X EMPRESARIAL URGENCIAS CON INTERPRETACION DE ESPECIALISTA,,,,,$570.00,0,$0.00
SINSIN39482,,,RAYOS X ESCAPULA 1 POSICION,,,,,$285.00,0,$0.00
SINSIN60635,,,RAYOS X ESCAPULA 2 POSICIONES,,,,,$522.00,0,$0.00
SINSIN30416,,,RAYOS X FEMUR 2 POSICIONES,,,,,$522.00,0,$0.00
SINSIN67393,,,RAYOS X HOMBRO 1 POSICION,,,,,$285.00,0,$0.00
SINSIN85957,,,RAYOS X HOMBRO 2 POSICIONES,,,,,$522.00,0,$0.00
SINSIN95398,,,RAYOS X LUMBAR 1 POSICION,,,,,$285.00,0,$0.00
SINSIN23529,,,RAYOS X LUMBAR 2 POSICIONES,,,,,$522.00,0,$0.00
SINSIN59477,,,RAYOS X LUMBAR 4 POSICIONES,,,,,$855.00,0,$0.00
SINSIN94957,,,RAYOS X MANO 1 POSICION,,,,,$285.00,0,$0.00
SINSIN67573,,,RAYOS X MANO 2 POSICIONES,,,,,$522.00,0,$0.00
SINSIN12505,,,RAYOS X MANO 4 POSICIONES,,,,,$855.00,0,$0.00
SINSIN61231,,,RAYOS X MUÑECA 1 POSICION,,,,,$285.00,0,$0.00
SINSIN89163,,,RAYOS X MUÑECA 1 POSICION,,,,,$285.00,0,$0.00
SINSIN16853,,,RAYOS X MUÑECA 2 POSICIONES,,,,,$522.00,0,$0.00
SERVICIO 59,,,RAYOS X NOCTURNO 1 POSICION,,,,,$332.50,0,$0.00
SERVICIO 60,,,RAYOS X NOCTURNO 2 POSICIONES,,,,,$760.00,0,$0.00
SERSAN42599,,,RAYOS X PELVIS 1 POSICION,,,,,$285.00,0,$0.00
SINSIN85105,,,RAYOS X PELVIS 2 POSICIONES,,,,,$522.00,0,$0.00
SINSIN82544,,,RAYOS X PELVIS 4 POSICIONES,,,,,$855.00,0,$0.00
SINSIN27950,,,RAYOS X PERFILOGRAMA 1 POSICION,,,,,$285.00,0,$0.00
SINSIN47018,,,RAYOS X PIE 1 POSICION,,,,,$285.00,0,$0.00
SINSIN47017,,,RAYOS X PIE 2 POSICIONES,,,,,$522.00,0,$0.00
SINSIN89205,,,RAYOS X PIE 4 POSICIONES,,,,,$855.00,0,$0.00
